24|5|149|7.84|1.78|22|48|2024-12-12 13:13:14.858520
24|5|149|7.84|1.78|22|49|2024-12-12 13:13:17.856586
25|5|153|7.65|1.78|22|49|2024-12-12 13:13:20.857984
22|5|143|8.41|1.78|22|49|2024-12-12 13:13:23.870639
25|5|155|7.75|1.78|22|47|2024-12-12 13:13:26.869722
24|5|157|8.26|1.78|22|51|2024-12-12 13:13:29.846406
24|5|160|8.42|1.78|22|49|2024-12-12 13:13:32.844764
29|5|186|7.75|1.78|22|49|2024-12-12 13:13:35.857180
31|6|387|15.48|2.14|22|82|2024-12-12 13:13:55.522125
31|7|192|8.00|2.14|22|56|2024-12-12 13:13:58.519301
31|8|178|7.74|2.14|22|52|2024-12-12 13:14:01.517525
31|9|163|7.41|2.14|22|35|2024-12-12 13:14:04.518158
31|10|152|7.24|2.14|22|31|2024-12-12 13:14:07.520369
31|10|139|6.62|2.14|22|29|2024-12-12 13:14:10.518075
31|10|141|6.71|2.14|22|27|2024-12-12 13:14:13.530814
31|10|136|6.48|2.14|22|27|2024-12-12 13:14:16.534320
31|10|133|6.33|2.14|22|25|2024-12-12 13:14:19.504606
31|10|121|5.76|2.14|22|26|2024-12-12 13:14:22.505301
30|10|123|6.15|2.14|22|25|2024-12-12 13:14:25.517336
31|10|121|5.76|2.14|22|25|2024-12-12 13:14:28.517294
